Candidate.id,Candidate_Entity:id,General_Party.id,Election_Type.id,Office_Sought.id,Broad_Sector.id,Incumbency_Status,Status_of_Candidate.id,Industry_Spending_Totals,Candidate,Election_Status,Status_of_Candidate,General_Party,Election_Year,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
86131,6601316,2,1,706,2,1,1,10950,"BATTIN, JAMES F",Won-General,Won,Republican,2000,Standard,SENATE DISTRICT 037,Open,Construction
202368,2438492,1,1,704,8,1,2,10950,"FURUTANI, WARREN T",Lost-General,Lost,Democratic,2016,Standard,SENATE DISTRICT 035,Open,Health
111050,22144,1,1,658,2,1,1,10934,"SOLORIO, JOSE",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 069,Open,Construction
12166,6654849,2,1,675,6,3,2,10925,"MCCOLLUM, MIKE",Lost-Primary,Lost,Republican,1998,Standard,SENATE DISTRICT 006,Challenger,"Finance, Insurance & Real Estate"
227318,44044442,1,1,15040,8,3,2,10925,"MIN, DAVE",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 045,Challenger,Health
103683,2422636,1,1,643,8,1,1,10920,"LOWENTHAL, ALAN",Won-General,Won,Democratic,1998,Standard,ASSEMBLY DISTRICT 054,Open,Health
135207,400355,2,1,664,2,1,1,10900,"WALDRON, MARIE",Won-General,Won,Republican,2012,Standard,ASSEMBLY DISTRICT 075,Open,Construction
202240,6668573,2,1,15031,5,3,2,10900,"STONE, JEFF",Lost-General,Lost,Republican,2016,Standard,US HOUSE DISTRICT CA 036,Challenger,Energy & Natural Resources
227036,44044242,1,1,15044,2,1,2,10898,"APPLEGATE, DOUG",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 049,Open,Construction
202378,90105,1,1,591,2,2,1,10890,"WOOD, JIM",Won-General,Won,Democratic,2016,Standard,ASSEMBLY DISTRICT 002,Incumbent,Construction
4832,6617024,2,1,655,6,1,2,10880,"BENNETT, JEFFREY P",Lost-Primary,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 066,Open,"Finance, Insurance & Real Estate"
49591,6451602,1,1,681,6,3,2,10875,"CANNELLA, SAL",Lost-General,Lost,Democratic,1998,Standard,SENATE DISTRICT 012,Challenger,"Finance, Insurance & Real Estate"
117129,2272886,2,1,662,2,1,1,10850,"HARKEY, DIANE L",Won-General,Won,Republican,2008,Standard,ASSEMBLY DISTRICT 073,Open,Construction
168260,717012,1,1,597,2,2,1,10850,"COOLEY, KEN",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 008,Incumbent,Construction
202090,39707168,2,1,14929,6,1,2,10840,"PALZER, TOM",Lost-Top Two Primary,Lost,Republican,2016,Standard,US SENATE DISTRICT CA SW-CLASS III,Open,"Finance, Insurance & Real Estate"
49696,13008526,2,1,609,2,1,2,10825,"ZAGER, JONELLE JOAN",Lost-General,Lost,Republican,1998,Standard,ASSEMBLY DISTRICT 020,Open,Construction
12339,711528,2,1,652,2,1,2,10810,"MORRELL, MICHAEL",Lost-Primary,Lost,Republican,2004,Standard,ASSEMBLY DISTRICT 063,Open,Construction
36562,6617431,2,1,630,8,1,2,10810,"SHAPIRO, JAYNE MURPHY",Lost-General,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 041,Open,Health
111040,12996637,2,1,9172,5,1,1,10800,"POIZNER, STEPHEN (STEVE)",Won-General,Won,Republican,2006,Standard,INSURANCE COMMISSIONER,Open,Energy & Natural Resources
167974,2324003,2,1,14998,8,3,2,10800,"LOGUE, DANIEL R",Lost-General,Lost,Republican,2014,Standard,US HOUSE DISTRICT CA 003,Challenger,Health
202167,373494,1,1,15012,2,3,1,10800,"KHANNA, ROHIT",Won-General,Won,Democratic,2016,Standard,US HOUSE DISTRICT CA 017,Challenger,Construction
227333,2355127,1,1,15044,8,1,2,10800,"KERR, PAUL",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 049,Open,Health
125837,13008655,2,1,653,2,2,1,10799,"NESTANDE, BRIAN",Won-General,Won,Republican,2010,Standard,ASSEMBLY DISTRICT 064,Incumbent,Construction
82884,2583206,2,1,623,8,1,1,10770,"MAZE, BILL",Won-General,Won,Republican,2002,Standard,ASSEMBLY DISTRICT 034,Open,Health
86213,622640,1,1,668,8,1,1,10760,"VARGAS, JUAN",Won-General,Won,Democratic,2000,Standard,ASSEMBLY DISTRICT 079,Open,Health
2578,2295173,1,1,619,2,1,2,10750,"CRETTOL, JIM",Lost-Primary,Lost,Democratic,2002,Standard,ASSEMBLY DISTRICT 030,Open,Construction
20922,12997063,2,1,9173,5,1,2,10750,"AANESTAD, SAMUEL M",Lost-Primary,Lost,Republican,2010,Standard,LIEUTENANT GOVERNOR,Open,Energy & Natural Resources
49647,6654782,2,1,596,2,1,2,10750,"SANCHEZ, BOB",Lost-General,Lost,Republican,1998,Standard,ASSEMBLY DISTRICT 007,Open,Construction
72804,13008895,2,1,668,6,1,2,10750,"ENGLAND, MARY",Lost-General,Lost,Republican,2012,Standard,ASSEMBLY DISTRICT 079,Open,"Finance, Insurance & Real Estate"
72809,13008608,2,1,688,2,1,2,10750,"STOKER, MIKE",Lost-General,Lost,Republican,2012,Standard,SENATE DISTRICT 019,Open,Construction
82870,6398653,1,1,646,2,2,1,10750,"CHAVEZ, EDWARD",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 057,Incumbent,Construction
86207,1920664,1,1,598,5,2,1,10750,"STEINBERG, DARRELL S",Won-General,Won,Democratic,2000,Standard,ASSEMBLY DISTRICT 009,Incumbent,Energy & Natural Resources
111015,13008469,1,1,598,5,2,1,10750,"JONES, DAVE",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 009,Incumbent,Energy & Natural Resources
135162,13008441,2,1,594,2,1,1,10750,"BIGELOW, FRANK",Won-General,Won,Republican,2012,Standard,ASSEMBLY DISTRICT 005,Open,Construction
167940,60008,2,1,9174,6,1,2,10750,"CONLON, GREG",Lost-General,Lost,Republican,2014,Standard,TREASURER,Open,"Finance, Insurance & Real Estate"
227026,39707235,1,1,15019,2,2,1,10750,"CARBAJAL, SALUD",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 024,Incumbent,Construction
15223,636610,2,1,648,5,1,2,10725,"LANCASTER, CHRISTOPHER W",Lost-Primary,Lost,Republican,2006,Standard,ASSEMBLY DISTRICT 059,Open,Energy & Natural Resources
82869,1258090,1,1,638,5,2,1,10725,"CHU, JUDY",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 049,Incumbent,Energy & Natural Resources
103660,433187,1,1,10135,6,1,1,10720,"CHIANG, JOHN",Won-General,Won,Democratic,1998,Standard,BOARD OF EDUCATION DISTRICT 004,Open,"Finance, Insurance & Real Estate"
12081,1258090,1,1,638,5,1,2,10700,"CHU, JUDY",Lost-Primary,Lost,Democratic,1998,Standard,ASSEMBLY DISTRICT 049,Open,Energy & Natural Resources
49616,13008659,2,1,632,6,3,2,10700,"REPOVICH, PETER R",Lost-General,Lost,Republican,1998,Standard,ASSEMBLY DISTRICT 043,Challenger,"Finance, Insurance & Real Estate"
111018,13008658,1,1,632,2,1,1,10700,"KREKORIAN, PAUL",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 043,Open,Construction
111051,2581327,1,1,650,5,1,1,10700,"SOTO, NELL",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 061,Open,Energy & Natural Resources
125828,13008592,2,1,621,2,1,1,10700,"GROVE, SHANNON L",Won-General,Won,Republican,2010,Standard,ASSEMBLY DISTRICT 032,Open,Construction
168404,11022802,1,1,646,2,2,1,10700,"CALDERON, IAN C",Won-General,Won,Democratic,2014,Standard,ASSEMBLY DISTRICT 057,Incumbent,Construction
15219,1413588,1,1,630,8,1,2,10683,"HAYES-RAITT, KELLY",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 041,Open,Health
103494,13008778,1,1,651,8,1,1,10670,"LONGVILLE, JOHN",Won-General,Won,Democratic,1998,Standard,ASSEMBLY DISTRICT 062,Open,Health
227235,44044373,1,1,14999,6,3,2,10669,"BATESON, REGINA",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 004,Challenger,"Finance, Insurance & Real Estate"
167910,6686300,2,1,9169,8,3,2,10660,"DONNELLY, TIM",Lost-Top Two Primary,Lost,Republican,2014,Standard,GOVERNOR,Challenger,Health
629,6576599,2,1,664,6,1,2,10650,"ROACHE, JIM",Lost-Primary,Lost,Republican,2002,Standard,ASSEMBLY DISTRICT 075,Open,"Finance, Insurance & Real Estate"
15211,12997059,1,1,9173,2,1,2,10650,"FIGUEROA, LIZ",Lost-Primary,Lost,Democratic,2006,Standard,LIEUTENANT GOVERNOR,Open,Construction
72788,11023317,2,1,650,5,1,2,10650,"BATEY, BILL",Lost-General,Lost,Republican,2012,Standard,ASSEMBLY DISTRICT 061,Open,Energy & Natural Resources
125844,13008801,2,1,661,8,2,1,10650,"NORBY, CHRIS",Won-General,Won,Republican,2010,Standard,ASSEMBLY DISTRICT 072,Incumbent,Health
140618,2053195,1,1,15012,5,2,1,10650,"HONDA, MICHAEL M (MIKE)",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 017,Incumbent,Energy & Natural Resources
142073,9685202,2,1,15043,4,2,1,10650,"ROHRABACHER, DANA",Won-General,Won,Republican,2012,Standard,US HOUSE DISTRICT CA 048,Incumbent,Defense
142073,9685202,2,1,15043,8,2,1,10650,"ROHRABACHER, DANA",Won-General,Won,Republican,2012,Standard,US HOUSE DISTRICT CA 048,Incumbent,Health
202490,15733884,1,1,626,5,1,1,10650,"LIMON, S MONIQUE",Won-General,Won,Democratic,2016,Standard,ASSEMBLY DISTRICT 037,Open,Energy & Natural Resources
232786,44251385,1,1,9174,8,1,2,10650,"VISWANATHAN, VIVEK",Lost-Top Two Primary,Lost,Democratic,2018,Standard,TREASURER,Open,Health
234426,7025840,1,3,634,5,1,1,10650,"GABRIEL, JESSE",Won-General,Won,Democratic,2018,Special,ASSEMBLY DISTRICT 045,Open,Energy & Natural Resources
15259,6468989,1,1,595,6,1,2,10647,"TORLIATT, PAMELA",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 006,Open,"Finance, Insurance & Real Estate"
130822,6485687,1,1,659,6,2,1,10600,"LOWENTHAL, BONNIE",Won-General,Won,Democratic,2012,Standard,ASSEMBLY DISTRICT 070,Incumbent,"Finance, Insurance & Real Estate"
238663,23421211,2,1,615,2,2,1,10600,"MATHIS, DEVON",Won-General,Won,Republican,2018,Standard,ASSEMBLY DISTRICT 026,Incumbent,Construction
82889,6398717,1,1,617,2,2,1,10595,"SALINAS, SIMON",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 028,Incumbent,Construction
238362,44493620,1,1,605,8,3,1,10594,"BAUER-KAHAN, REBECCA",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 016,Challenger,Health
18321,13008523,1,1,608,6,1,2,10575,"HOLOBER, RICHARD",Lost-Primary,Lost,Democratic,2008,Standard,ASSEMBLY DISTRICT 019,Open,"Finance, Insurance & Real Estate"
82884,2583206,2,1,623,5,1,1,10575,"MAZE, BILL",Won-General,Won,Republican,2002,Standard,ASSEMBLY DISTRICT 034,Open,Energy & Natural Resources
103766,1798258,1,1,690,2,2,1,10575,"SCOTT, JACK",Won-General,Won,Democratic,2004,Standard,SENATE DISTRICT 021,Incumbent,Construction
21962,13008722,1,1,642,8,1,2,10550,"ANDERSON, KATE",Lost-Primary,Lost,Democratic,2010,Standard,ASSEMBLY DISTRICT 053,Open,Health
25879,13008650,1,1,630,6,1,2,10550,"RUSNAK, VICTORIA",Lost-Top Two Primary,Lost,Democratic,2012,Standard,ASSEMBLY DISTRICT 041,Open,"Finance, Insurance & Real Estate"
202261,39707282,1,1,15039,5,1,1,10508,"BARRAGAN, NANETTE DIAZ",Won-General,Won,Democratic,2016,Standard,US HOUSE DISTRICT CA 044,Open,Energy & Natural Resources
12182,13008452,1,1,596,8,1,2,10500,"RUSSELL, DEBORAH",Lost-Primary,Lost,Democratic,1998,Standard,ASSEMBLY DISTRICT 007,Open,Health
82875,13008677,1,1,635,5,1,1,10500,"NUNEZ, FABIAN",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 046,Open,Energy & Natural Resources
82924,1262346,1,1,630,5,2,1,10500,"PAVLEY, FRAN",Won-General,Won,Democratic,2002,Standard,ASSEMBLY DISTRICT 041,Incumbent,Energy & Natural Resources
86172,6617269,2,1,654,5,1,1,10500,"LEJA, JAN",Won-General,Won,Republican,2000,Standard,ASSEMBLY DISTRICT 065,Open,Energy & Natural Resources
103590,6617274,2,1,652,4,2,1,10500,"LEONARD, BILL",Won-General,Won,Republican,1998,Standard,ASSEMBLY DISTRICT 063,Incumbent,Defense
103669,1920664,1,1,598,5,1,1,10500,"STEINBERG, DARRELL S",Won-General,Won,Democratic,1998,Standard,ASSEMBLY DISTRICT 009,Open,Energy & Natural Resources
140618,2053195,1,1,15012,2,2,1,10500,"HONDA, MICHAEL M (MIKE)",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 017,Incumbent,Construction
160082,17658644,1,1,15025,2,2,1,10500,"WAXMAN, HENRY A",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 030,Incumbent,Construction
160264,774257,1,1,15033,4,2,1,10500,"NAPOLITANO, GRACE FLORES",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 038,Incumbent,Defense
191244,31972596,4,1,19084,6,1,2,10500,"PEED, GARLAND",Lost-Top Two Primary,Lost,Nonpartisan,2012,Standard,SUPERIOR COURT DISTRICT SAN DIEGO COUNTY-034,Open,"Finance, Insurance & Real Estate"
202562,775723,1,1,653,2,2,1,10500,"GIPSON, MIKE ANTHONY",Won-General,Won,Democratic,2016,Standard,ASSEMBLY DISTRICT 064,Incumbent,Construction
223771,44000533,1,1,9173,5,1,2,10500,"BLEICH, JEFF",Lost-Top Two Primary,Lost,Democratic,2018,Standard,LIEUTENANT GOVERNOR,Open,Energy & Natural Resources
227018,17658638,1,1,15001,2,2,1,10500,"MATSUI, DORIS",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 006,Incumbent,Construction
72775,2540679,1,1,636,2,1,2,10498,"BACA JR, JOE",Lost-General,Lost,Democratic,2012,Standard,ASSEMBLY DISTRICT 047,Open,Construction
86203,1798258,1,1,690,5,1,1,10475,"SCOTT, JACK",Won-General,Won,Democratic,2000,Standard,SENATE DISTRICT 021,Open,Energy & Natural Resources
202564,11022813,1,1,654,6,3,1,10460,"QUIRK-SILVA, SHARON DARLENE",Won-General,Won,Democratic,2016,Standard,ASSEMBLY DISTRICT 065,Challenger,"Finance, Insurance & Real Estate"
18336,1255697,1,1,669,5,1,2,10450,"PETTIS, GREGORY S",Lost-Primary,Lost,Democratic,2008,Standard,ASSEMBLY DISTRICT 080,Open,Energy & Natural Resources
160201,2022689,1,1,15012,2,2,1,10450,"FARR, SAM",Won-General,Won,Democratic,2010,Standard,US HOUSE DISTRICT CA 017,Incumbent,Construction
202531,777560,1,1,637,2,1,2,10450,"URIAS, BRYAN",Lost-Top Two Primary,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 048,Open,Construction
66832,23477,1,1,659,6,1,2,10440,"FOX, MELISSA J",Lost-General,Lost,Democratic,2010,Standard,ASSEMBLY DISTRICT 070,Open,"Finance, Insurance & Real Estate"
202424,58893,2,1,603,2,1,2,10416,"ALLEN, DEBORA",Lost-Top Two Primary,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 014,Open,Construction
86222,1596120,2,1,623,2,1,1,10405,"WYMAN, PHILLIP D (PHIL)",Won-General,Won,Republican,2000,Standard,ASSEMBLY DISTRICT 034,Open,Construction
72777,279702,2,1,638,2,1,2,10400,"LIN, MATTHEW Y C",Lost-General,Lost,Republican,2012,Standard,ASSEMBLY DISTRICT 049,Open,Construction
238439,44423598,1,1,628,5,1,1,10400,"RIVAS, LUZ",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 039,Open,Energy & Natural Resources
238713,44493971,2,1,655,2,3,2,10400,"SCOTTO, FRANK A",Lost-General,Lost,Republican,2018,Standard,ASSEMBLY DISTRICT 066,Challenger,Construction
125766,196260,1,1,612,2,1,1,10395,"CAMPOS, NORA E",Won-General,Won,Democratic,2010,Standard,ASSEMBLY DISTRICT 023,Open,Construction
111000,6468728,1,1,631,2,1,1,10390,"FEUER, MIKE",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 042,Open,Construction
86198,2585520,1,1,620,8,2,1,10381,"REYES, SARAH",Won-General,Won,Democratic,2000,Standard,ASSEMBLY DISTRICT 031,Incumbent,Health
117135,2324003,2,1,592,5,1,1,10376,"LOGUE, DANIEL R",Won-General,Won,Republican,2008,Standard,ASSEMBLY DISTRICT 003,Open,Energy & Natural Resources
4952,1450515,2,1,705,5,1,2,10375,"ZETTEL, CHARLENE",Lost-Primary,Lost,Republican,2002,Standard,SENATE DISTRICT 036,Open,Energy & Natural Resources
15242,1262073,1,1,633,2,1,2,10375,"PETERSON-MORE, DIANA",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 044,Open,Construction
12374,13008499,2,1,9176,2,1,2,10350,"LEACH, LYNNE C",Lost-Primary,Lost,Republican,2002,Standard,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Construction
49799,13008868,2,1,665,5,1,2,10350,"HUNTER, TRICIA",Lost-General,Lost,Republican,2004,Standard,ASSEMBLY DISTRICT 076,Open,Energy & Natural Resources
82926,13008815,2,1,657,2,2,1,10350,"MADDOX, KEN",Won-General,Won,Republican,2002,Standard,ASSEMBLY DISTRICT 068,Incumbent,Construction
86124,12997063,2,1,592,5,2,1,10350,"AANESTAD, SAMUEL M",Won-General,Won,Republican,2000,Standard,ASSEMBLY DISTRICT 003,Incumbent,Energy & Natural Resources
86210,6601081,2,1,666,5,1,1,10350,"LA SUER, JAY",Won-General,Won,Republican,2000,Standard,ASSEMBLY DISTRICT 077,Open,Energy & Natural Resources
110992,669601,2,1,659,2,2,1,10350,"DEVORE, CHUCK",Won-General,Won,Republican,2006,Standard,ASSEMBLY DISTRICT 070,Incumbent,Construction
135196,13008894,1,1,668,5,1,1,10350,"WEBER, SHIRLEY",Won-General,Won,Democratic,2012,Standard,ASSEMBLY DISTRICT 079,Open,Energy & Natural Resources
168256,772566,1,1,596,6,1,2,10350,"JOHANNESSEN, MARK",Lost-Top Two Primary,Lost,Democratic,2014,Standard,ASSEMBLY DISTRICT 007,Open,"Finance, Insurance & Real Estate"
202392,2360800,2,1,595,8,1,2,10350,"HALLDIN, WILLIAM P",Lost-Top Two Primary,Lost,Republican,2016,Standard,ASSEMBLY DISTRICT 006,Open,Health
238335,779330,1,1,599,2,2,1,10350,"LEVINE, MARC",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 010,Incumbent,Construction
12173,6451890,1,1,9172,6,1,2,10300,"BROWN, HAL",Lost-Primary,Lost,Democratic,1998,Standard,INSURANCE COMMISSIONER,Open,"Finance, Insurance & Real Estate"
12358,6655706,2,1,704,5,1,2,10300,"SNYDER, JOE",Lost-Primary,Lost,Republican,2004,Standard,SENATE DISTRICT 035,Open,Energy & Natural Resources
18339,13008563,1,1,616,8,1,2,10300,"REILLY, EMILY",Lost-Primary,Lost,Democratic,2008,Standard,ASSEMBLY DISTRICT 027,Open,Health
103715,669601,2,1,659,5,1,1,10300,"DEVORE, CHUCK",Won-General,Won,Republican,2004,Standard,ASSEMBLY DISTRICT 070,Open,Energy & Natural Resources
111032,13008605,1,1,624,5,2,1,10300,"NAVA, PEDRO",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 035,Incumbent,Energy & Natural Resources
167969,1560957,2,1,14996,2,2,1,10300,"LAMALFA, DOUG",Won-General,Won,Republican,2014,Standard,US HOUSE DISTRICT CA 001,Incumbent,Construction
168336,11023288,2,1,621,5,3,2,10300,"RIOS, PEDRO A",Lost-General,Lost,Republican,2014,Standard,ASSEMBLY DISTRICT 032,Challenger,Energy & Natural Resources
238328,13008471,1,1,596,5,2,1,10300,"MCCARTY, KEVIN",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 007,Incumbent,Energy & Natural Resources
238708,785114,2,1,649,5,3,2,10300,"ESSAYLI, BILL",Lost-General,Lost,Republican,2018,Standard,ASSEMBLY DISTRICT 060,Challenger,Energy & Natural Resources
103537,12996619,2,1,9171,2,2,1,10275,"JONES, BILL",Won-General,Won,Republican,1998,Standard,SECRETARY OF STATE,Incumbent,Construction
115392,79972,1,1,611,5,2,1,10275,"LIEBER, SALLY J",Won-General,Won,Democratic,2006,Standard,ASSEMBLY DISTRICT 022,Incumbent,Energy & Natural Resources
35089,2481759,2,1,9169,5,1,2,10260,"MCCLINTOCK, TOM",Lost-General,Lost,Republican,2003,Standard,GOVERNOR,Open,Energy & Natural Resources
86224,433187,1,1,9485,2,2,1,10260,"CHIANG, JOHN",Won-General,Won,Democratic,2002,Standard,EQUALIZATION BOARD DISTRICT 004,Incumbent,Construction
12262,6452064,1,1,651,8,1,2,10250,"MARTINEZ, ALBERT R",Lost-Primary,Lost,Democratic,1998,Standard,ASSEMBLY DISTRICT 062,Open,Health
17497,357173,1,1,640,8,1,2,10250,"BRADFORD, STEVE",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 051,Open,Health
20916,6498773,1,1,9173,2,1,2,10250,"HAHN, JANICE",Lost-Primary,Lost,Democratic,2010,Standard,LIEUTENANT GOVERNOR,Open,Construction
103537,12996619,2,1,9171,8,2,1,10250,"JONES, BILL",Won-General,Won,Republican,1998,Standard,SECRETARY OF STATE,Incumbent,Health
130816,13008655,2,1,631,2,2,1,10250,"NESTANDE, BRIAN",Won-General,Won,Republican,2012,Standard,ASSEMBLY DISTRICT 042,Incumbent,Construction
140633,2550215,1,1,15048,2,2,1,10250,"DAVIS, SUSAN A",Won-General,Won,Democratic,2012,Standard,US HOUSE DISTRICT CA 053,Incumbent,Construction
168083,2540679,1,1,15026,2,1,2,10250,"BACA JR, JOE",Lost-Top Two Primary,Lost,Democratic,2014,Standard,US HOUSE DISTRICT CA 031,Open,Construction
183585,13008823,2,3,706,2,1,2,10250,"WAGNER, DONALD P (DON)",Lost-Top Two Primary,Lost,Republican,2015,Special,SENATE DISTRICT 037,Open,Construction
226917,2451821,1,1,15028,2,2,1,10250,"LIEU, TED W",Won-General,Won,Democratic,2018,Standard,US HOUSE DISTRICT CA 033,Incumbent,Construction
15242,1262073,1,1,633,8,1,2,10225,"PETERSON-MORE, DIANA",Lost-Primary,Lost,Democratic,2006,Standard,ASSEMBLY DISTRICT 044,Open,Health
168227,13008740,1,1,701,2,1,1,10200,"MENDOZA, TONY",Won-General,Won,Democratic,2014,Standard,SENATE DISTRICT 032,Open,Construction
238463,702180,1,1,638,8,2,1,10200,"CHAU, EDWIN (ED)",Won-General,Won,Democratic,2018,Standard,ASSEMBLY DISTRICT 049,Incumbent,Health
103527,13010147,2,1,10133,5,2,1,10195,"ANDAL, DEAN F",Won-General,Won,Republican,1998,Standard,BOARD OF EDUCATION DISTRICT 002,Incumbent,Energy & Natural Resources
202468,39707418,1,1,619,6,1,2,10175,"CERVANTEZ-ALEJO, KARINA",Lost-General,Lost,Democratic,2016,Standard,ASSEMBLY DISTRICT 030,Open,"Finance, Insurance & Real Estate"
168200,1263904,1,1,689,5,1,1,10163,"LEYVA, CONNIE M",Won-General,Won,Democratic,2014,Standard,SENATE DISTRICT 020,Open,Energy & Natural Resources
125786,6503431,1,1,642,2,1,1,10153,"BUTLER, BETSY",Won-General,Won,Democratic,2010,Standard,ASSEMBLY DISTRICT 053,Open,Construction
18328,13008709,1,1,641,8,1,2,10150,"MARTINEZ, DIANE JANET",Lost-Primary,Lost,Democratic,2008,Standard,ASSEMBLY DISTRICT 052,Open,Health
86156,6398593,1,1,634,8,1,1,10150,"GOLDBERG, JACKIE",Won-General,Won,Democratic,2000,Standard,ASSEMBLY DISTRICT 045,Open,Health
103683,2422636,1,1,643,6,1,1,10150,"LOWENTHAL, ALAN",Won-General,Won,Democratic,1998,Standard,ASSEMBLY DISTRICT 054,Open,"Finance, Insurance & Real Estate"
202115,1560957,2,1,14996,8,2,1,10150,"LAMALFA, DOUG",Won-General,Won,Republican,2016,Standard,US HOUSE DISTRICT CA 001,Incumbent,Health
227028,39707263,2,1,15026,6,3,2,10150,"FLYNN, SEAN",Lost-General,Lost,Republican,2018,Standard,US HOUSE DISTRICT CA 031,Challenger,"Finance, Insurance & Real Estate"
247131,44932525,1,1,15044,8,1,2,10150,"JACOBS, SARA",Lost-Top Two Primary,Lost,Democratic,2018,Standard,US HOUSE DISTRICT CA 049,Open,Health
36602,6617519,2,1,650,5,3,2,10148,"YATES, DENNIS",Lost-General,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 061,Challenger,Energy & Natural Resources
36512,6617328,2,1,633,6,1,2,10125,"MCMILLAN, SUSAN CARPENTER",Lost-General,Lost,Republican,2000,Standard,ASSEMBLY DISTRICT 044,Open,"Finance, Insurance & Real Estate"
